Source,Target,Value
2331111,9911110,1
2331111,9911111,1
2331111,9920010,1
2331111,9920011,1
2331111,9920110,1
2331111,9920111,1
2331111,9921010,1
2331111,9921011,1
2331111,9921110,1
2331111,9921111,1
2331111,9930010,1
2331111,9930011,1
2331111,9930110,1
2331111,9930111,1
2331111,9931010,1
2331111,9931011,1
2331111,9931110,1
2331111,9931111,1
2610001,2610011,1
2610001,2610101,1
2610001,2610111,1
2610001,2611001,1
2610001,2611011,1
2610001,2611101,1
2610001,2611111,1
2610001,2620001,1
2610001,2620011,1
2610001,2620101,1
2610001,2620111,1
2610001,2621001,1
2610001,2621011,1
2610001,2621101,1
2610001,2621111,1
2610001,2630001,1
2610001,2630011,1
2610001,2630101,1
2610001,2630111,1
2610001,2631001,1
2610001,2631011,1
2610001,2631101,1
2610001,2631111,1
2610010,9130001,1
2610010,9130011,1
2610010,9130101,1
2610010,9130111,1
2610010,9131001,1
2610010,9131011,1
2610010,9131101,1
2610010,9131111,1
2610011,2610101,1
2610011,2611001,1
2610011,2611101,1
2610011,2620001,1
2610011,2620101,1
2610011,2621001,1
2610011,2621101,1
2610011,2630001,1
2610011,2630101,1
2610011,2631001,1
2610011,2631101,1
2610011,9130001,1
2610011,9130011,1
2610011,9130101,1
2610011,9130111,1
2610011,9131001,1
2610011,9131011,1
2610011,9131101,1
2610011,9131111,1
2610101,2611001,1
2610101,2611011,1
2610101,2620001,1
2610101,2620011,1
2610101,2621001,1
2610101,2621011,1
2610101,2630001,1
2610101,2630011,1
2610101,2631001,1
2610101,2631011,1
2610110,9130001,1
2610110,9130011,1
2610110,9130101,1
2610110,9130111,1
2610110,9131001,1
2610110,9131011,1
2610110,9131101,1
2610110,9131111,1
2610111,2611001,1
2610111,2620001,1
2610111,2621001,1
2610111,2630001,1
2610111,2631001,1
2610111,9130001,1
2610111,9130011,1
2610111,9130101,1
2610111,9130111,1
2610111,9131001,1
2610111,9131011,1
2610111,9131101,1
2610111,9131111,1
2611001,2620001,1
2611001,2620011,1
2611001,2620101,1
2611001,2620111,1
2611001,2630001,1
2611001,2630011,1
2611001,2630101,1
2611001,2630111,1
2611010,9130001,1
2611010,9130011,1
2611010,9130101,1
2611010,9130111,1
2611010,9131001,1
2611010,9131011,1
2611010,9131101,1
2611010,9131111,1
2611011,2620001,1
2611011,2620101,1
2611011,2630001,1
2611011,2630101,1
2611011,9130001,1
2611011,9130011,1
2611011,9130101,1
2611011,9130111,1
2611011,9131001,1
2611011,9131011,1
2611011,9131101,1
2611011,9131111,1
2611101,2620001,1
2611101,2620011,1
2611101,2630001,1
2611101,2630011,1
2611110,9130001,1
2611110,9130011,1
2611110,9130101,1
2611110,9130111,1
2611110,9131001,1
2611110,9131011,1
2611110,9131101,1
2611110,9131111,1
2611111,2620001,1
2611111,2630001,1
2611111,9130001,1
2611111,9130011,1
2611111,9130101,1
2611111,9130111,1
2611111,9131001,1
2611111,9131011,1
2611111,9131101,1
2611111,9131111,1
2620001,2620011,1
2620001,2620101,1
2620001,2620111,1
2620001,2621001,1
2620001,2621011,1
2620001,2621101,1
2620001,2621111,1
2620001,2630001,1
2620001,2630011,1
2620001,2630101,1
2620001,2630111,1
2620001,2631001,1
2620001,2631011,1
2620001,2631101,1
2620001,2631111,1
2620010,9130001,1
2620010,9130011,1
2620010,9130101,1
2620010,9130111,1
2620010,9131001,1
2620010,9131011,1
2620010,9131101,1
2620010,9131111,1
2620011,2620101,1
2620011,2621001,1
2620011,2621101,1
2620011,2630001,1
2620011,2630101,1
2620011,2631001,1
2620011,2631101,1
2620011,9130001,1
2620011,9130011,1
2620011,9130101,1
2620011,9130111,1
2620011,9131001,1
2620011,9131011,1
2620011,9131101,1
2620011,9131111,1
2620101,2621001,1
2620101,2621011,1
2620101,2630001,1
2620101,2630011,1
2620101,2631001,1
2620101,2631011,1
2620110,9130001,1
2620110,9130011,1
2620110,9130101,1
2620110,9130111,1
2620110,9131001,1
2620110,9131011,1
2620110,9131101,1
2620110,9131111,1
2620111,2621001,1
2620111,2630001,1
2620111,2631001,1
2620111,9130001,1
2620111,9130011,1
2620111,9130101,1
2620111,9130111,1
2620111,9131001,1
2620111,9131011,1
2620111,9131101,1
2620111,9131111,1
2621001,2630001,1
2621001,2630011,1
2621001,2630101,1
2621001,2630111,1
2621010,9130001,1
2621010,9130011,1
2621010,9130101,1
2621010,9130111,1
2621010,9131001,1
2621010,9131011,1
2621010,9131101,1
2621010,9131111,1
2621011,2630001,1
2621011,2630101,1
2621011,9130001,1
2621011,9130011,1
2621011,9130101,1
2621011,9130111,1
2621011,9131001,1
2621011,9131011,1
2621011,9131101,1
2621011,9131111,1
2621101,2630001,1
2621101,2630011,1
2621110,9130001,1
2621110,9130011,1
2621110,9130101,1
2621110,9130111,1
2621110,9131001,1
2621110,9131011,1
2621110,9131101,1
2621110,9131111,1
2621111,2630001,1
2621111,9130001,1
2621111,9130011,1
2621111,9130101,1
2621111,9130111,1
2621111,9131001,1
2621111,9131011,1
2621111,9131101,1
2621111,9131111,1
2630001,2630011,1
2630001,2630101,1
2630001,2630111,1
2630001,2631001,1
2630001,2631011,1
2630001,2631101,1
2630001,2631111,1
2630010,9130001,1
2630010,9130011,1
2630010,9130101,1
2630010,9130111,1
2630010,9131001,1
2630010,9131011,1
2630010,9131101,1
2630010,9131111,1
2630011,2630101,1
2630011,2631001,1
2630011,2631101,1
2630011,9130001,1
2630011,9130011,1
2630011,9130101,1
2630011,9130111,1
2630011,9131001,1
2630011,9131011,1
2630011,9131101,1
2630011,9131111,1
2630101,2631001,1
2630101,2631011,1
2630110,9130001,1
2630110,9130011,1
2630110,9130101,1
2630110,9130111,1
2630110,9131001,1
2630110,9131011,1
2630110,9131101,1
2630110,9131111,1
2630111,2631001,1
2630111,9130001,1
2630111,9130011,1
2630111,9130101,1
2630111,9130111,1
2630111,9131001,1
2630111,9131011,1
2630111,9131101,1
2630111,9131111,1
2631010,9130001,1
2631010,9130011,1
2631010,9130101,1
2631010,9130111,1
2631010,9131001,1
2631010,9131011,1
2631010,9131101,1
2631010,9131111,1
2631011,9130001,1
2631011,9130011,1
2631011,9130101,1
2631011,9130111,1
2631011,9131001,1
2631011,9131011,1
2631011,9131101,1
2631011,9131111,1
2631110,9130001,1
2631110,9130011,1
2631110,9130101,1
2631110,9130111,1
2631110,9131001,1
2631110,9131011,1
2631110,9131101,1
2631110,9131111,1
2631111,9130001,1
2631111,9130011,1
2631111,9130101,1
2631111,9130111,1
2631111,9131001,1
2631111,9131011,1
2631111,9131101,1
2631111,9131111,1
9110001,9910001,1
9110001,9910011,1
9110001,9910101,1
9110001,9910111,1
9110001,9911001,1
9110001,9911011,1
9110001,9911101,1
9110001,9911111,1
9110001,9920001,1
9110001,9920011,1
9110001,9920101,1
9110001,9920111,1
9110001,9921001,1
9110001,9921011,1
9110001,9921101,1
9110001,9921111,1
9110001,9930001,1
9110001,9930011,1
9110001,9930101,1
9110001,9930111,1
9110001,9931001,1
9110001,9931011,1
9110001,9931101,1
9110001,9931111,1
9110011,9910001,1
9110011,9910011,1
9110011,9910101,1
9110011,9910111,1
9110011,9911001,1
9110011,9911011,1
9110011,9911101,1
9110011,9911111,1
9110011,9920001,1
9110011,9920011,1
9110011,9920101,1
9110011,9920111,1
9110011,9921001,1
9110011,9921011,1
9110011,9921101,1
9110011,9921111,1
9110011,9930001,1
9110011,9930011,1
9110011,9930101,1
9110011,9930111,1
9110011,9931001,1
9110011,9931011,1
9110011,9931101,1
9110011,9931111,1
9110100,9110101,1
9110100,9110110,1
9110100,9110111,1
9110100,9111100,1
9110100,9111101,1
9110100,9111110,1
9110100,9111111,1
9110100,9120100,1
9110100,9120101,1
9110100,9120110,1
9110100,9120111,1
9110100,9121100,1
9110100,9121101,1
9110100,9121110,1
9110100,9121111,1
9110100,9130100,1
9110100,9130101,1
9110100,9130110,1
9110100,9130111,1
9110100,9131100,1
9110100,9131101,1
9110100,9131110,1
9110100,9131111,1
9110100,9910100,1
9110100,9910101,1
9110100,9910110,1
9110100,9910111,1
9110100,9911100,1
9110100,9911101,1
9110100,9911110,1
9110100,9911111,1
9110100,9920100,1
9110100,9920101,1
9110100,9920110,1
9110100,9920111,1
9110100,9921100,1
9110100,9921101,1
9110100,9921110,1
9110100,9921111,1
9110100,9930100,1
9110100,9930101,1
9110100,9930110,1
9110100,9930111,1
9110100,9931100,1
9110100,9931101,1
9110100,9931110,1
9110100,9931111,1
9110101,9110110,1
9110101,9111100,1
9110101,9111110,1
9110101,9120100,1
9110101,9120110,1
9110101,9121100,1
9110101,9121110,1
9110101,9130100,1
9110101,9130110,1
9110101,9131100,1
9110101,9131110,1
9110101,9910001,1
9110101,9910011,1
9110101,9910100,1
9110101,9910110,1
9110101,9911001,1
9110101,9911011,1
9110101,9911100,1
9110101,9911110,1
9110101,9920001,1
9110101,9920011,1
9110101,9920100,1
9110101,9920110,1
9110101,9921001,1
9110101,9921011,1
9110101,9921100,1
9110101,9921110,1
9110101,9930001,1
9110101,9930011,1
9110101,9930100,1
9110101,9930110,1
9110101,9931001,1
9110101,9931011,1
9110101,9931100,1
9110101,9931110,1
9110110,9111100,1
9110110,9111101,1
9110110,9120100,1
9110110,9120101,1
9110110,9121100,1
9110110,9121101,1
9110110,9130100,1
9110110,9130101,1
9110110,9131100,1
9110110,9131101,1
9110110,9910100,1
9110110,9910101,1
9110110,9910110,1
9110110,9910111,1
9110110,9911100,1
9110110,9911101,1
9110110,9911110,1
9110110,9911111,1
9110110,9920100,1
9110110,9920101,1
9110110,9920110,1
9110110,9920111,1
9110110,9921100,1
9110110,9921101,1
9110110,9921110,1
9110110,9921111,1
9110110,9930100,1
9110110,9930101,1
9110110,9930110,1
9110110,9930111,1
9110110,9931100,1
9110110,9931101,1
9110110,9931110,1
9110110,9931111,1
9110111,9111100,1
9110111,9120100,1
9110111,9121100,1
9110111,9130100,1
9110111,9131100,1
9110111,9910001,1
9110111,9910011,1
9110111,9910100,1
9110111,9910110,1
9110111,9911001,1
9110111,9911011,1
9110111,9911100,1
9110111,9911110,1
9110111,9920001,1
9110111,9920011,1
9110111,9920100,1
9110111,9920110,1
9110111,9921001,1
9110111,9921011,1
9110111,9921100,1
9110111,9921110,1
9110111,9930001,1
9110111,9930011,1
9110111,9930100,1
9110111,9930110,1
9110111,9931001,1
9110111,9931011,1
9110111,9931100,1
9110111,9931110,1
9111000,9111001,1
9111000,9111010,1
9111000,9111011,1
9111000,9111100,1
9111000,9111101,1
9111000,9111110,1
9111000,9111111,1
9111000,9121000,1
9111000,9121001,1
9111000,9121010,1
9111000,9121011,1
9111000,9121100,1
9111000,9121101,1
9111000,9121110,1
9111000,9121111,1
9111000,9131000,1
9111000,9131001,1
9111000,9131010,1
9111000,9131011,1
9111000,9131100,1
9111000,9131101,1
9111000,9131110,1
9111000,9131111,1
9111000,9911000,1
9111000,9911001,1
9111000,9911010,1
9111000,9911011,1
9111000,9911100,1
9111000,9911101,1
9111000,9911110,1
9111000,9911111,1
9111000,9921000,1
9111000,9921001,1
9111000,9921010,1
9111000,9921011,1
9111000,9921100,1
9111000,9921101,1
9111000,9921110,1
9111000,9921111,1
9111000,9931000,1
9111000,9931001,1
9111000,9931010,1
9111000,9931011,1
9111000,9931100,1
9111000,9931101,1
9111000,9931110,1
9111000,9931111,1
9111001,9111010,1
9111001,9111100,1
9111001,9111110,1
9111001,9121000,1
9111001,9121010,1
9111001,9121100,1
9111001,9121110,1
9111001,9131000,1
9111001,9131010,1
9111001,9131100,1
9111001,9131110,1
9111001,9910001,1
9111001,9910011,1
9111001,9910101,1
9111001,9910111,1
9111001,9911000,1
9111001,9911010,1
9111001,9911100,1
9111001,9911110,1
9111001,9920001,1
9111001,9920011,1
9111001,9920101,1
9111001,9920111,1
9111001,9921000,1
9111001,9921010,1
9111001,9921100,1
9111001,9921110,1
9111001,9930001,1
9111001,9930011,1
9111001,9930101,1
9111001,9930111,1
9111001,9931000,1
9111001,9931010,1
9111001,9931100,1
9111001,9931110,1
9111010,9111100,1
9111010,9111101,1
9111010,9121000,1
9111010,9121001,1
9111010,9121100,1
9111010,9121101,1
9111010,9131000,1
9111010,9131001,1
9111010,9131100,1
9111010,9131101,1
9111010,9911000,1
9111010,9911001,1
9111010,9911010,1
9111010,9911011,1
9111010,9911100,1
9111010,9911101,1
9111010,9911110,1
9111010,9911111,1
9111010,9921000,1
9111010,9921001,1
9111010,9921010,1
9111010,9921011,1
9111010,9921100,1
9111010,9921101,1
9111010,9921110,1
9111010,9921111,1
9111010,9931000,1
9111010,9931001,1
9111010,9931010,1
9111010,9931011,1
9111010,9931100,1
9111010,9931101,1
9111010,9931110,1
9111010,9931111,1
9111011,9111100,1
9111011,9121000,1
9111011,9121100,1
9111011,9131000,1
9111011,9131100,1
9111011,9910001,1
9111011,9910011,1
9111011,9910101,1
9111011,9910111,1
9111011,9911000,1
9111011,9911010,1
9111011,9911100,1
9111011,9911110,1
9111011,9920001,1
9111011,9920011,1
9111011,9920101,1
9111011,9920111,1
9111011,9921000,1
9111011,9921010,1
9111011,9921100,1
9111011,9921110,1
9111011,9930001,1
9111011,9930011,1
9111011,9930101,1
9111011,9930111,1
9111011,9931000,1
9111011,9931010,1
9111011,9931100,1
9111011,9931110,1
9111100,9120100,1
9111100,9120101,1
9111100,9120110,1
9111100,9120111,1
9111100,9121000,1
9111100,9121001,1
9111100,9121010,1
9111100,9121011,1
9111100,9130100,1
9111100,9130101,1
9111100,9130110,1
9111100,9130111,1
9111100,9131000,1
9111100,9131001,1
9111100,9131010,1
9111100,9131011,1
9111100,9910100,1
9111100,9910101,1
9111100,9910110,1
9111100,9910111,1
9111100,9911000,1
9111100,9911001,1
9111100,9911010,1
9111100,9911011,1
9111100,9920100,1
9111100,9920101,1
9111100,9920110,1
9111100,9920111,1
9111100,9921000,1
9111100,9921001,1
9111100,9921010,1
9111100,9921011,1
9111100,9930100,1
9111100,9930101,1
9111100,9930110,1
9111100,9930111,1
9111100,9931000,1
9111100,9931001,1
9111100,9931010,1
9111100,9931011,1
9111101,9120100,1
9111101,9120110,1
9111101,9121000,1
9111101,9121010,1
9111101,9130100,1
9111101,9130110,1
9111101,9131000,1
9111101,9131010,1
9111101,9910001,1
9111101,9910011,1
9111101,9910100,1
9111101,9910110,1
9111101,9911000,1
9111101,9911010,1
9111101,9920001,1
9111101,9920011,1
9111101,9920100,1
9111101,9920110,1
9111101,9921000,1
9111101,9921010,1
9111101,9930001,1
9111101,9930011,1
9111101,9930100,1
9111101,9930110,1
9111101,9931000,1
9111101,9931010,1
9111110,9120100,1
9111110,9120101,1
9111110,9121000,1
9111110,9121001,1
9111110,9130100,1
9111110,9130101,1
9111110,9131000,1
9111110,9131001,1
9111110,9910100,1
9111110,9910101,1
9111110,9910110,1
9111110,9910111,1
9111110,9911000,1
9111110,9911001,1
9111110,9911010,1
9111110,9911011,1
9111110,9920100,1
9111110,9920101,1
9111110,9920110,1
9111110,9920111,1
9111110,9921000,1
9111110,9921001,1
9111110,9921010,1
9111110,9921011,1
9111110,9930100,1
9111110,9930101,1
9111110,9930110,1
9111110,9930111,1
9111110,9931000,1
9111110,9931001,1
9111110,9931010,1
9111110,9931011,1
9111111,9120100,1
9111111,9121000,1
9111111,9130100,1
9111111,9131000,1
9111111,9910001,1
9111111,9910011,1
9111111,9910100,1
9111111,9910110,1
9111111,9911000,1
9111111,9911010,1
9111111,9920001,1
9111111,9920011,1
9111111,9920100,1
9111111,9920110,1
9111111,9921000,1
9111111,9921010,1
9111111,9930001,1
9111111,9930011,1
9111111,9930100,1
9111111,9930110,1
9111111,9931000,1
9111111,9931010,1
9120001,9910001,1
9120001,9910011,1
9120001,9910101,1
9120001,9910111,1
9120001,9911001,1
9120001,9911011,1
9120001,9911101,1
9120001,9911111,1
9120001,9920001,1
9120001,9920011,1
9120001,9920101,1
9120001,9920111,1
9120001,9921001,1
9120001,9921011,1
9120001,9921101,1
9120001,9921111,1
9120001,9930001,1
9120001,9930011,1
9120001,9930101,1
9120001,9930111,1
9120001,9931001,1
9120001,9931011,1
9120001,9931101,1
9120001,9931111,1
9120011,9910001,1
9120011,9910011,1
9120011,9910101,1
9120011,9910111,1
9120011,9911001,1
9120011,9911011,1
9120011,9911101,1
9120011,9911111,1
9120011,9920001,1
9120011,9920011,1
9120011,9920101,1
9120011,9920111,1
9120011,9921001,1
9120011,9921011,1
9120011,9921101,1
9120011,9921111,1
9120011,9930001,1
9120011,9930011,1
9120011,9930101,1
9120011,9930111,1
9120011,9931001,1
9120011,9931011,1
9120011,9931101,1
9120011,9931111,1
9120100,9120101,1
9120100,9120110,1
9120100,9120111,1
9120100,9121100,1
9120100,9121101,1
9120100,9121110,1
9120100,9121111,1
9120100,9130100,1
9120100,9130101,1
9120100,9130110,1
9120100,9130111,1
9120100,9131100,1
9120100,9131101,1
9120100,9131110,1
9120100,9131111,1
9120100,9910100,1
9120100,9910101,1
9120100,9910110,1
9120100,9910111,1
9120100,9911100,1
9120100,9911101,1
9120100,9911110,1
9120100,9911111,1
9120100,9920100,1
9120100,9920101,1
9120100,9920110,1
9120100,9920111,1
9120100,9921100,1
9120100,9921101,1
9120100,9921110,1
9120100,9921111,1
9120100,9930100,1
9120100,9930101,1
9120100,9930110,1
9120100,9930111,1
9120100,9931100,1
9120100,9931101,1
9120100,9931110,1
9120100,9931111,1
9120101,9120110,1
9120101,9121100,1
9120101,9121110,1
9120101,9130100,1
9120101,9130110,1
9120101,9131100,1
9120101,9131110,1
9120101,9910001,1
9120101,9910011,1
9120101,9910100,1
9120101,9910110,1
9120101,9911001,1
9120101,9911011,1
9120101,9911100,1
9120101,9911110,1
9120101,9920001,1
9120101,9920011,1
9120101,9920100,1
9120101,9920110,1
9120101,9921001,1
9120101,9921011,1
9120101,9921100,1
9120101,9921110,1
9120101,9930001,1
9120101,9930011,1
9120101,9930100,1
9120101,9930110,1
9120101,9931001,1
9120101,9931011,1
9120101,9931100,1
9120101,9931110,1
9120110,9121100,1
9120110,9121101,1
9120110,9130100,1
9120110,9130101,1
9120110,9131100,1
9120110,9131101,1
9120110,9910100,1
9120110,9910101,1
9120110,9910110,1
9120110,9910111,1
9120110,9911100,1
9120110,9911101,1
9120110,9911110,1
9120110,9911111,1
9120110,9920100,1
9120110,9920101,1
9120110,9920110,1
9120110,9920111,1
9120110,9921100,1
9120110,9921101,1
9120110,9921110,1
9120110,9921111,1
9120110,9930100,1
9120110,9930101,1
9120110,9930110,1
9120110,9930111,1
9120110,9931100,1
9120110,9931101,1
9120110,9931110,1
9120110,9931111,1
9120111,9121100,1
9120111,9130100,1
9120111,9131100,1
9120111,9910001,1
9120111,9910011,1
9120111,9910100,1
9120111,9910110,1
9120111,9911001,1
9120111,9911011,1
9120111,9911100,1
9120111,9911110,1
9120111,9920001,1
9120111,9920011,1
9120111,9920100,1
9120111,9920110,1
9120111,9921001,1
9120111,9921011,1
9120111,9921100,1
9120111,9921110,1
9120111,9930001,1
9120111,9930011,1
9120111,9930100,1
9120111,9930110,1
9120111,9931001,1
9120111,9931011,1
9120111,9931100,1
9120111,9931110,1
9121000,9121001,1
9121000,9121010,1
9121000,9121011,1
9121000,9121100,1
9121000,9121101,1
9121000,9121110,1
9121000,9121111,1
